"course","CourseName","CourseCredits","CourseSubject","CourseCatalog","Description","Career"
"http://focu.io/data#course_SOCI_363","Law and Society","3.0","SOCI","363","This course situates the study of law in a historical, philosophical, and cross‑cultural perspective. It explores numerous issues of relevance to the legitimacy of contemporary Western legal systems, such as the relationship between law and morality, the idea of right prior to good, and the nature of legal reasoning. It may also involve an examination of the kinds of institutions found in place of courts in non‑Western societies.","UGRD"
"http://focu.io/data#course_FTRA_555","Gestion de projets","3.0","FTRA","555","Ce cours traite de la gestion des projets de traduction/localisation multilingues, depuis la création de l’offre de services, jusqu’au contrôle de la qualité et de la livraison, en passant par la résolution de problèmes et la gestion en situation de crise. Il comprend une partie théorique et des mises en situation. Les étudiantes et étudiants se familiarisent avec l’évaluation des ressources (humaines et matérielles) nécessaires pour exécuter le travail, l’élaboration d’échéanciers et le suivi du budget. Ils apprennent à gérer les ressources affectées aux projets afin de pouvoir respecter le mandat qui leur est confié.

N.B. : Les étudiantes et étudiants qui ont suivi FTRA 655 ne peuvent obtenir de crédits pour ce cours.","GRAD"
"http://focu.io/data#course_GDBA_531","Professional Business Skills","3.0","GDBA","531","Please see Graduate Calendar","GRAD"
"http://focu.io/data#course_SOCI_437","Social Movements","3.0","SOCI","437","The nature, emergence, and dynamics of organized collective behaviour and social movements are examined in light of classical and contemporary theories. The course focuses on the impact of leadership, organizational resources, and discontent with institutionalized social relations on social movements. Contemporary social movements in Quebec, the rest of Canada, and the U.S. serve as illustrations.
Prerequisite: 400-level courses are open to students who have successfully completed at least six credits from 300-level SOCI courses.




","UGRD"
"http://focu.io/data#course_EXCI_210","Introduction to Adapted and Therapeutic Physical Activity","3.0","EXCI","210","This course differentiates between adapted and therapeutic approaches to physical activity with respect to their historical development, inherent principles, types of disabilities and disease conditions, demographics and epidemiological data. Lectures only.
Prerequisite: Enrolment in an Exercise Science program.




","UGRD"
"http://focu.io/data#course_MAST_234","Linear Algebra and Applications I","3.0","MAST","234","This course is an introduction to stochastic methods of operations research. Topics covered may include but are not limited to: Markov chains; queuing theory; inventory theory; Markov decision processes; applications to reliability.

NOTE: Students who have received credit for MATH 251, 282 or ECON 325 may not take this course for credit.","UGRD"
"http://focu.io/data#course_ADED_494","SPECIAL TOPIC SEM IN ADED II","3.0","ADED","494","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_ENGL_322","Restoration and 18th‑Century Drama","3.0","ENGL","322","This course examines the changing role of theatre in English culture after the re‑opening of the theatres in 1660 to the middle years of the 18th century: from aristocratic heroism and libertine scandals to increasingly middle‑class pleasures. It focuses on the transformation of dramatic conventions in such forms as the comedy of manners and sentimental tragedy and familiarizes students with the history of performance in the period, including the introduction of actresses and the codification of new acting styles.","UGRD"
"http://focu.io/data#course_COMS_533","SEMIOTICS","3.0","COMS","533","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_PSYC_321","Fundamentals of Personality","3.0","PSYC","321","This course is an introduction to theories of personality. The development, structure, and correlates of personality are presented from the viewpoint of major classical and current theories. Theories may include trait, biological, learning, and cognitive perspectives, as well as psychodynamic, humanistic, and existential perspectives. Through the examination of specific studies and the discussion of general methodological principles of personality research, emphasis is placed on the role of research in shaping and validating theories of personality.
Prerequisite: PSYC 310, 315, previously or concurrently.
NOTE: Students who have received credit for PSYC 326 may not take this course for credit.



","UGRD"
"http://focu.io/data#course_ENVS_668","Indigenous Peoples and Environmental Assessment","3.0","ENVS","668","Development projects are often located on or adjacent to Indigenous territories with significant impacts on their lands, lives and cultures. As such, Indigenous peoples require unique consideration within EA frameworks which should respect Indigenous and treaty rights, including international commitments (e.g. UN Declaration on the Rights of Indigenous Peoples) and court rulings related to: (1) Free, Prior, and Informed Consent (FPIC) for development proposed on Indigenous lands; and (2) the inclusion of Indigenous knowledge and perspectives in decision-making. This seminar course surveys recent developments in these areas and explores the potential of EA to contribute to reconciliation between Indigenous and non-Indigenous peoples in Canada (and elsewhere).","GRAD"
"http://focu.io/data#course_SOCI_601","TOPICS IN ADVANCED THEORY","3.0","SOCI","601","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_FMST_601","Methods in Film and Moving Image Studies I","3.0","FMST","601","This is a mandatory course in the Film and Moving Image Studies Program. Course
materials examine the ways that moving image history, theory, criticism, and analysis
have been and can be written, encompassing established ways of seeing, interpreting and
understanding cinema and related media. Although these courses are not sequenced, it is
strongly recommended that students enroll in FMST 601 prior to FMST 602.
Note: Students who have received credit for FMST 600 may not take this course for
credit.","GRAD"
"http://focu.io/data#course_SOEN_345","Software Testing, Verification and Quality Assurance","4.0","SOEN","345","Testing strategies. Specification-based vs. code-based, black-box vs. white-box, functional vs. structural testing; unit, integration, system, acceptance, and regression testing. Verification vs. validation. Test planning, design and artifacts. Introduction to software reliability and quality assurance. Formal verification methods, oracles; static and dynamic program verification. Lectures: three hours per week. Tutorial: one hour per week.
Prerequisite: SOEN 343 previously or concurrently.




","UGRD"
"http://focu.io/data#course_ENGL_694","Research","18.0","ENGL","694","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_MACF_491","TOPICS/MATH & COMP. FINANCE","3.0","MACF","491","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_GEOG_301","The Sustainable University Campus","3.0","GEOG","301","With the campus as the laboratory, this course explores and contributes to building a more sustainable campus community. It is designed to support Concordia’s commitment to sustainability while providing students with an applied learning experience. Students gain experience in planning and implementing interdisciplinary research projects using a variety of qualitative and quantitative techniques. They learn about participatory action research, the application of sustainability concepts in a living and learning organization, and work in teams to develop creative and actionable projects that contribute to moving the University in a more sustainable direction. The course integrates theory and practice. The Concordia Campus Sustainability Assessment as well as recent literature and case studies from the sustainability assessment and reporting fields form the theoretical foundations of the course. The course uses lectures, guest speakers, workshops, and project work as learning tools.","UGRD"
"http://focu.io/data#course_ENGL_360","American Literature","6.0","ENGL","360","A survey of American literature from the colonial period into the 20th century. Readings are drawn from such writers as Bradstreet, Emerson, Thoreau, Poe, Hawthorne, Melville, Whitman, Dickinson, Twain, James, Douglass, Chopin, Fitzgerald, and Faulkner.





","UGRD"
"http://focu.io/data#course_RELI_6015","Material and Popular Culture in Judaism","3.0","RELI","6015","This course explores the study of Jewish history and communities through material and popular culture. Topics may include the production and use of objects, images, ornament, iconography, epigraphy, and sacred space, art, film, and music. It considers how attention to material and popular culture allows for a nuanced understanding of the complexity and variety of Jewish cultures.","GRAD"
"http://focu.io/data#course_HIST_309","Law and Society in Canadian History","3.0","HIST","309","This course examines selected issues in Canadian history through the lens of important and controversial court decisions. The influence of legal decisions on society as well as public influence on the development of law is considered.
Prerequisite: 300-level courses are generally open only to students who have successfully completed 24 credits. Students who do not have this prerequisite may register with the permission of the Department.
NOTE: Students who have received credit for this topic under a HIST 398 number may not take this course for credit.



","UGRD"
"http://focu.io/data#course_LIBS_374","SELECT TOPIC IN LIBRARY STUD","3.0","LIBS","374","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_MTHY_601","SUPERVIS'N,TEACHING,LEARNING","3.0","MTHY","601","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_MATH_472","Abstract Algebra IV","3.0","MATH","472","This course studies fields and their extensions. Topics covered in this course may include but are not limited to: elements of field and Galois theory, including straight-edge-and-compass construction and unsolvability of equations of fifth degree by radicals.

NOTE: Students who have received credit for MATH 492 may not take this course for credit.","UGRD"
"http://focu.io/data#course_MUSI_466","Composing for Image and Media","3.0","MUSI","466","Prerequisite: MUSI 367. This seminar/workshop focuses on advanced techniques available to the contemporary composer in
order to score pitch‑ or non‑pitch‑based music to accompany interactive or non‑interactive media. Topics of study may include, but
are not limited to: film music, video game music, scenic music, sound, art and multimedia installations. Emphasis is placed on the
development of an individual style through musical creation of longer and more complex projects for media and their realization
using modern software and technology.","UGRD"
"http://focu.io/data#course_RELI_353","RELIGION & THE ARTS IN THE WEST","3.0","RELI","353","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_CLAS_263","Archaeology of Archaic Greece","3.0","CLAS","263","This course explores the cultural developments of the period (circa 650 to 450 BCE) through its material remains.

NOTE: Students who have received credit for this topic under a CLAS 298 number may not take this course for credit.



","UGRD"
"http://focu.io/data#course_FMPR_343","Production Design","3.0","FMPR","343","Prerequisite: Enrolment in the Major in Film Production, FMPR 231, one of FMST 201, 202 or 203; FMST 220; or written permission of the School of Cinema. A practical examination of the visual aspects of film production. Topics in production design considered may include texture and visual styles, the collaborative process, project management, and the nature of constraints which apply to student and independent productions.","UGRD"
"http://focu.io/data#course_FMST_315","INTRODUCTION TO FILM THEORY","3.0","FMST","315","Prerequisite: Two of FMST 201, 202 or 203; FMST 204, 220; or permission of the School
of Cinema. This course familiarizes students with some of the major developments in film
theory and further develops their critical skills in approaching complex theoretical texts and
concepts. Students examine a variety of theoretical writings concerned with aesthetic,
social and psychological aspects of the cinema, including questions of spectatorship,
ideology, gender, technology, and authorship.","UGRD"
"http://focu.io/data#course_ACCO_658T","Tutorial in Capstone I Seminar","2.0","ACCO","658T","Please see Graduate Calendar","GRAD"
"http://focu.io/data#course_ARTH_365","Studies in 17th? and 18th?Century Art and Architecture","3.0","ARTH","365","Selected subjects in the art and architectural production of the 17th and 18th centuries.





","UGRD"
"http://focu.io/data#course_MAST_834","SEL TOP/COMPUTAT'L ALGEBRA","3.0","MAST","834","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_CHEM_473","Protein-Protein Interactions","3.0","CHEM","473","This course provides an advanced examination of current topics in research related to understanding protein‑protein interactions in vitro and in vivo. Topics may include biological roles of protein‑protein interactions; evolution of protein‑protein interactions and correlated mutations; stable vs. transient interactions and their biological significance; interactomics; structural characteristics of protein‑protein interaction interfaces; targeted disruption of protein‑protein interactions and drug design; experimental approaches to measuring protein‑protein interactions.

Note: Students who have received credit for this topic under a CHEM 498 number may not take this course for credit.","UGRD"
"http://focu.io/data#course_FMPR_441","Writing for Film II","3.0","FMPR","441","An advanced exploration of topics covered in FMPR 341. Additional topics include adaptations of existing work for the screen and developing longer film projects. Three-act structures as well as new narrative formats and documentary approaches are explored. Students are required to submit their own writing for discussion and analysis.
Prerequisite: FMPR 341.","UGRD"
"http://focu.io/data#course_PHIL_617","Origins of Analytic Philosophy","3.0","PHIL","617","This course provides an analysis of some of the central philosophical works in the analytic tradition from the late 19th and early 20th centuries. Works by central figures such as Frege, Russell, Wittgenstein or Carnap are covered.","GRAD"
"http://focu.io/data#course_ARTE_806","INQUIRY THROUGH ART PRODUCT.","3.0","ARTE","806","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_INDU_324","Operations Research II","3.5","INDU","324","Integer programming (IP), including modelling and enumerative algorithms for solving IP problems; post-optimality analysis. Network flows, dynamic programming and non-linear programming. Applications in the design and operation of industrial systems. Lectures: three hours per week. Tutorial: one hour per week. Laboratory: two hours per week, alternate weeks.
Prerequisite: INDU 323.
NOTE: Students who have received credit for INDU 430 may not take this course for credit.","UGRD"
"http://focu.io/data#course_PHIL_315","Intermediate Logic:  Themes and Problems","3.0","PHIL","315","Please see Undergraduate Calendar","UGRD"
"http://focu.io/data#course_TRES_501","PRINCIPLES OF BIBLICAL STDY","3.0","TRES","501","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_ETEC_691","ADV READ+RESEARCH IN ETEC I","3.0","ETEC","691","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_CEPS_1100EO","Effective Presentation Skills","3.0","CEPS","1100EO","*VID*
*KEYB*
All eyes are on you. This is it: your big chance to keep them captivated and make your point. Are you up to it? Not yet? Well, if you take this workshop you will be. In this intensive, richly rewarding training, you’ll learn the best practices in structuring a presentation, engaging your audience and holding their attention, injecting humour, storytelling, dealing with nerves and stress, controlling your body language and much more. It’s simple: if you want to feel more in control in front of an audience no matter what you have to say, this is the place to start. Feeling ready now?
*CNT*
This training will enable you to:
•	Unlock your unique style as a presenter and communicator and use it to maximize your professional presence and help you reach your goals;
•	Integrate best practices in presentations and avoid distracting habits;
•	Learn how to structure content according to objectives, audience and content (OAC framework).
*APP*
This online workshop is based on an optimized practical approach. It mixes pedagogical strategies like active learning, self-assessment activities, demonstrations and individual exercises. 

In order to maximize engagement and knowledge transfer during our online workshops, it is highly recommended that participants keep their cameras on.
*WHO*
•	Anyone who has to present their work or ideas and wants to improve their skills. That means you.
•	Employers who want to give their employees a great learning opportunity that will contribute to the success of their organization.

All workshops can be customized for corporate groups. They can be offered on the date of your choosing, in your office or remotely.
*ADD*
1)	Registration fee includes electronic course materials. 
2)	In the event we don’t have enough participants, the workshop will be cancelled and you will, of course, be reimbursed in full.
3)	This workshop meets the requirements for the 1% Conformity Law (in accordance with the Workforce Skills Development and Recognition Act).
4)	If you wish to pay for this workshop via invoice, please write directly to cce@concordia.ca and our service staff will assist you.
*TR*
[IMAGE_C:/content/dam/cce/images/trainers/Kathryn_Peterson.jpg|Kathryn Peterson]
<b>Kathryn Peterson</b>, 
Think on your feet® | Skilled Presenter™ | HBDI®| PassionWorks™

Known for her dynamic approach during training activities, conferences and coaching sessions, Kathryn Peterson’s fields of expertise are communication, presentation skills and stress management. She has many years of experience working as a counsellor with a wide range of individuals and groups. She is the author and publisher of the popular book, ’’OSER avec ceux qui nous compliquent la vie’’ (Daring with people who complicate our lives), among others. Join Kathryn in this one-day workshop and let her guide you along the path to effective presenting.","CCCE"
"http://focu.io/data#course_AHSC_348","Concepts in Therapeutic Recreation Programming","3.0","AHSC","348","This course explores current therapeutic recreation practices with emphasis on the therapeutic recreation assessment and planning process in community and clinical settings with a variety of clientele. Students critically examine therapeutic recreation theories and models to understand how they provide a framework for assessing clients and planning therapeutic recreation services at comprehensive and specific program levels.

Note: Students who have received credit for AHSC 450 may not take this course for credit.","UGRD"
"http://focu.io/data#course_HIST_398L","SELECTED TOPICS IN HISTORY TUDOR ENGLAND","3.0","HIST","398L","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_PERC_209","The Engaged Theatre Artist","3.0","PERC","209","Prerequisite: Enrolment in a specialization of the Department of Theatre or written permission of the Department. This studio course is designed to bring together students from all of the department’s specializations to explore basic skills and principles of performance creation and acting for the theatre. The course combines theoretical readings and practical explorations relating to diverse perspectives on an artist's role in society.
NOTE: Students who have received credit for ACTT 209, TDEV 209, or TPER 209 may not take this course for credit.","UGRD"
"http://focu.io/data#course_ECON_319","International Economic Policy and Institutions","3.0","ECON","319","This course focuses on economic policies and institutions related to issues such as protectionism, regionalism, and globalization. Selected topics in exchange rate and currency convertibility, liberalization of economic systems, and international economic development are also covered.","UGRD"
"http://focu.io/data#course_MECH_460","Finite Element Analysis","3.75","MECH","460","Formulation and application of the finite element method to modelling of engineering problems, including stress analysis, vibrations, and heat transfer. Examples illustrating the direct approach, as well as variational and weighted residual methods. Elements and interpolation functions. Meshing effect. Error analysis. One- and two-dimensional boundary value problems. Development of simple programs and direct experience with general purpose packages currently used in industry for design problems. Lectures: three hours per week. Laboratory: three hours per week, alternate weeks.
Prerequisite: ENGR 244, 391.




","UGRD"
"http://focu.io/data#course_URBS_370","Housing Policy","3.0","URBS","370","This course provides an overview of housing problems and policies in modern capitalist cities, examining the nature of housing problems, the actors involved in the housing field, and the major policies that have addressed and/or worsened various housing problems.","UGRD"
"http://focu.io/data#course_CEBD_1251","BIG DATA VISUALIZATION AND STORYTELLING","30.0","CEBD","1251","*VID*
*KEYB*
Awesome. You learned how to collect and store Big Data. Now comes the fun part: mining that data for gold and then spinning that gold into compelling business stories that captivate and convince. In this course, you'll use sophisticated data-visualization tools to understand data and share information with others. You'll also learn how to manage a Big Data science project from beginning to end, and that's exactly what they'll want you to be doing in your next job. Props to you!

Knowledge of Excel and/or SQL is highly recommended. If you do not have knowledge in these areas, we strongly recommend that you take Intro to Data Analysis with Excel (CEBD 1300) and Intro to SQL (CEWP 215).

Note that you will be required to do 5-10 hours of work per week outside of class time. Those with little to no prior 
*CNT*
This course is a great way to help you:
•	Learn how to transform data into insights;
•	Translate business needs into data analysis and visualize it with best-in-class graphics;
•	Assemble graphics, maps and numbers into stunning stories;
•	Learn how to manage a Big Data project.
*APP*
In this course, you'll gain real-world knowledge, experience and insights through lectures from experienced pros who'll show you the ropes. More excitingly, you'll learn through hands-on projects using  the very latest software like data transformation tools, NoSQL and Hadoop, Data Visualization and Data Storytelling tools. You can't get skills like this on YouTube. This course is designed for the students to meet regularly during live synchronous learning in an online virtual classroom (Zoom).  
*WHO*
•	Students who completed CEBD 1250 and want to continue their studies.
•	Anyone who wants to learn the fundamentals of Big Data.
•	Students who want to work in Big Data / Data Science for a large- or medium-sized company.
•	Students who want to create their own startup in Data Science / Big Data.
•	Employees in the business-intelligence field who want to upgrade their skills or broaden their horizons.
•	Employees or students who want to become Data Scientists.","CCCE"
"http://focu.io/data#course_PSYC_351","Fundamentals of Learning","3.0","PSYC","351","This course is an introduction to theories and empirical findings concerning basic mechanisms of learning and memory in humans and non-human animals. Topics covered may include the study of learning in historical perspective, Pavlovian conditioning, operant conditioning, reinforcement, stimulus control of behaviour, types of memory, self-control and observational learning, and behavioural paradigms used in contemporary research on learning and memory.
Prerequisite: PSYC 310, 315, previously or concurrently.
NOTE: Students who have received credit for PSYC 346 may not take this course for credit.



","UGRD"
"http://focu.io/data#course_RELI_825","Topics in Religions and Cultures","3.0","RELI","825","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_CHEM_222","Introductory Organic Chemistry II","3.0","CHEM","222","Introduction to the use of IR and NMR spectroscopy for the identification of simple organic compounds. Benzene and aromatic compounds: aromaticity, electrophilic aromatic substitution, nucleophilic aromatic substitution, substituent effects. Chemistry of aldehydes and ketones: nucleophilic addition, oxidation, reduction, and condensation reactions, tautomerism. Chemistry of carboxylic acids and their derivatives. Chemistry of alcohols, ethers, and related compounds. Amines: basicity, reactions. Lectures and laboratory.
Prerequisite: CHEM 206, 221.




","UGRD"
"http://focu.io/data#course_SCUL_410","Sculpture as Practice","6.0","SCUL","410","Prerequisites: The following course must be completed previously: SCUL 310. If
prerequisites are not satisfied, permission of the Department is required.

In this advanced sculpture class, students develop and create a body of
artwork situated within the contexts of contemporary sculpture.
Particular attention is given to individual professional development and
the establishing of autonomous research and artistic practices. Students
present their artworks through critiques, work in progress sessions, and
small group feedback sessions. Issues pertaining to exhibition design,
planning, and audience engagement are considered through class
discussions and readings . All course content is considered through a
decolonial lens.

NOTE: Students who have received credit for SCUL 400 may not take this course for credit","UGRD"
"http://focu.io/data#course_FINA_465","Trading in Financial Securities","3.0","FINA","465","This course focuses on developing practical skills in trading financial securities. Topics covered include general trading practices, fundamental and technical analysis, term structure of interest rates, arbitrage opportunities, and trading strategies using options, futures and options on futures contracts. Speakers from the finance industry are also invited to share their experiences with the students.
Prerequisite: FINA 409 or FINA 410; FINA 412. Students who have received credit for this topic under a FINA 455 number may not take this course for credit.","UGRD"
"http://focu.io/data#course_MARK_672","STRATEGIC MARKETING","3.0","MARK","672","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_OPME_611","OPEN MEDIA II","6.0","OPME","611","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_ITAL_480L","Tutorial I - Contemporary Italy","3.0","ITAL","480L","NaN","UGRD"
"http://focu.io/data#course_FBRS_482","Professional Internship II","3.0","FBRS","482","Internships are designed to provide professional experience to students. Students seeking to work in an apprentice capacity with an established artist, or wishing to pursue research in a fibres studio, or research in fibres criticism, museum work, publication, or other related endeavours, may apply for academic credit. The internship is carried out under the joint supervision of a qualified professional(internal or external to the University) and a full-time Fibres and Material Practices faculty member. A clearly defined agreement between the Department, the student, and the artist or institution involved will be arrived at before the Professional Internshipis undertaken. Students are required to submit a proposal that clearly defines the learning objectives of the internship and the expected workload (which should equal the hours required for a three-credit course). A Professional Internship request form must be completed and approved by the faculty supervisor and the Department Chair prior to registration permission. Students will supply a report upon completion of the internship to the faculty supervisor and an evaluation from the external supervisor will inform the final grade submitted by the faculty supervisor.
Prerequisite: FBRS 481; 48 credits completed in a Studio Arts program; written permission of the Department.




","UGRD"
"http://focu.io/data#course_JOUR_216","Law and Ethics in Journalism","3.0","JOUR","216","This course looks at issues and practices in journalism
within the contexts of law and ethics. It aims to provide students with an understanding of
professional standards and legal norms, together with a strong foundation in ethical
reasoning.

NOTE: Students who have received credit for JOUR 316, 317 or COMS 453 may not take
this course for credit.","UGRD"
"http://focu.io/data#course_GPDI_270","VR Bootcamp","3.0","GPDI","270","This workshop will help participants understand what Virtual Reality (VR) is and the various component involved in building various VR experiences. It will also provide a practical walkthrough of setting up and customizing a VR environment. Based on participant interests, different features will be explored in more depth. Resources for deepening your knowledge after the workshop will be provided.

*** This is a two part workshop. Attendance both days is mandatory. Session 1 will take place on January 18 from 3-5pm and session 2 will take place on January 25 from  4-5pm.***
~~~

This workshop will help participants understand what Virtual Reality (VR) is and the various component involved in building various VR experiences. It will also provide a practical walkthrough of setting up and customizing a VR environment. Based on participant interests, different features will be explored in more depth. Resources for deepening your knowledge after the workshop will be provided.
~~~
This workshop is led by Sean Cooney and Jasia Stuart. 

Sean Cooney is the Technician for the Webster Library's Technology Sandbox. 
Jasia Stuart is the Coordinator - Digital Technologies.","PDEV"
"http://focu.io/data#course_FLIT_431","Littératures coloniales","3.0","FLIT","431","Analyse d’œuvres littéraires francophones (Maghreb, Afrique subsaharienne) de la fin du XIXe siècle aux années 1960, situation des enjeux politiques, historiques, sociaux et culturels qu’elles abordent, et examen de textes‑clés des principaux penseurs et des mouvements anticoloniaux.","UGRD"
"http://focu.io/data#course_CEAI_1003","UNDERSTANDING AI DATA","30.0","CEAI","1003","*VID*
*KEYB*
Artificial Intelligence (AI) doesn’t exist without data. In 2006, British mathematician Clive Humby said, “Data is the new oil.” And data is the fuel that powers AI. However, having data is not enough, you need good data. But how can you identify quality data in the AI world? This course provides the answer. 

The first part of the course will help you identify good data, spot potential biases, and interpret graphs and other visualizations from data. The second part of the course will focus on the practical aspects of data for AI projects. This section will help you assess data requirements for AI projects, differentiate between various storage methods, and identify data sources. Upon completion of the course, you will grasp the single most important aspect of AI—data.

To help you develop data skills for AI, you will be exposed to case studies and other projects that resemble data-related situations AI professionals face daily. During these exercises, you will examine the different steps of the data lifecycle to help you assess data quality and the requirements for various AI projects. The assignments will position you as the domain expert and client on an AI project and teach you how to work alongside a data scientist. Are you up for the challenge? 

This is an online, synchronous course.

We recommend taking the AI Foundations (CEAI 1001) and Responsible AI (CEAI 1002) before taking this course.
*CNT*
This course is a great way to help you:
•	Explain the importance of ""good"" data in AI projects
•	Describe the different types of data used in AI projects
•	Identify the different techniques used to handle and store data in AI
•	Assess what is required to carry out an AI project
*APP*
This fully online course employs a project-based approach that focuses on the acquisition of practical real-world skills in AI. You will learn directly from industry professionals and receive individualized feedback. You will have the opportunity to go beyond AI theory by actively participating in assignments aimed at using AI for problem-solving.
*WHO*
•	Tech enthusiasts who want to add AI to their skill set
•	Leaders with financial, operational, or technological responsibilities who are interested in adopting AI
•	Managers who want to better support their technical AI employees or who may be involved in AI projects
•	Employees in different industries who want to learn how AI solutions can help solve problems or want to contribute to their organization’s AI initiatives more meaningfully
•	Students who want to prepare themselves for an AI workforce or explore AI as a potential career path
•	Anyone who wants to learn the fundamentals of AI","CCCE"
"http://focu.io/data#course_POLI_801","ADV SEM IN COMP POLITICS SPEC.TOPICS.COMP.POLITICS","3.0","POLI","801","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_ARTE_401","SPECIAL TOPICS-ART EDUCATION","3.0","ARTE","401","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_GPLL_268","Introduction to Linux","1.5","GPLL","268","A quick and simple introduction to the Linux operating system. This workshop is for beginners with little to no experience working with this free and open-source OS.
~~~
In this hands on session participants will get an overview of different Linux distros (versions), install a Linux system on their existing system (using a VM) and learn the basics of working with the Linux operating system (file structure, command line).
~~~
Sean Cooney is the Technician for the Webster Library's Technology Sandbox.","PDEV"
"http://focu.io/data#course_POLI_683","Special Topics in Public Policy & Public Administration","3.0","POLI","683","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_ENGR_6261","The Finite Element Method in Computational Fluid Dynamics","4.0","ENGR","6261","Prerequisite: ENGR 6201.
Classification of second order partial differential equations, boundary conditions. The finite element method, simple examples, assembly rules, solution of linear systems of equations. Forming the modules of a general FEM computer code. The variational approach, variational principles and stationary functions. Elements and interpolation functions. The weighted residual approach Rayleigh-Ritz, least squares, subdomain and collocation, weak Galerkin formulation. Formulation of flow problems and applications to incompressible, compressible and transonic inviscid and viscous flows are interspersed throughout the course. Project on specific topic or applications.","GRAD"
"http://focu.io/data#course_COMP_248","Object-Oriented Programming I","3.5","COMP","248","Basic data types, variables, expressions, assignments, control flow. Classes, objects, methods. Information hiding, public vs. private visibility, data abstraction and encapsulation. References. Arrays. Lectures: three hours per week. Tutorial: two hours per week. Laboratory: one hour per week 
Prerequisite: MATH 204 or Cegep Mathematics 105 or NYC previously or concurrently. Introduction to programming.","UGRD"
"http://focu.io/data#course_MATH_652","SEMINARS IN MATH EDUCATION","3.0","MATH","652","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_MAST_705","Project - Stage IV","3.0","MAST","705","This course involves the conclusion of the research and writing of the first draft of the project report.","GRAD"
"http://focu.io/data#course_FRAN_498","ETUDE AVAN.D'UN SUJET PARTIC","3.0","FRAN","498","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_BIOP_599","ADVAN TOPICS IN BIO-PHYS ED","3.0","BIOP","599","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_PHIL_374","KANT & 19TH CENTURY PHILOSOPHY","3.0","PHIL","374","Prerequisite: Six credits in Philosophy, or permission of the Department. This course examines Kant and some of the main currents of post-Kantian philosophy, possibly including Hegel and post-Hegelians, the romantic reaction, positivism, and pragmatism.

NOTE: Students who have received credit for PHIL 474 may not take this course for credit.","UGRD"
"http://focu.io/data#course_GPLL_51","Perfecting the Academic Paragraph","2.0","GPLL","51","Before you can write a successful paper, literature review, thesis, or any other academic work, you have to learn how to perfect the paragraph. Adopting the strategies for creating cohesive ideas, impactful statements, and a logical flow is crucial to any academic writing career.
Applicable to graduate-level writers of all backgrounds, the Perfecting the Paragraph workshop aims to provide participants with an understanding of the most common mistakes that lead to unconvincing, unclear writing. Taking the paragraph as an “idea” unit, the workshop looks at the formulation and purpose of the topic sentence. It then focuses on paragraph structure, development of the main idea, transition to the next paragraph, punctuation, style, and vocabulary.

***This workshop is particularly useful for non-native English speakers. Please note that this workshop focuses on basic elements and tips important for academic paragraph writing.***

This workshop is divided in three segments. The first segment will present the basic elements of an academic paragraph. The second segment will overview useful tips and resources to keep in mind while writing. In the third segment, participants will review a writing sample as part of a peer-reviewing exercise. In a supportive environment, the instructor and participants will provide feedback on randomly assigned, anonymous writing samples based on the information presented in the previous two segments.  Since writing samples are anonymous, participants are highly encouraged to submit their own writing samples to be peer-reviewed during this segment.
~~~
By the end of this workshop, participants will be able to:
1.	Articulate the elements of the academic paragraph
2.	Review tips and resources for paragraph composition
3.	Evaluate example paragraphs for their composition

~~~
This workshop is led by Javier Ibarra-Isassi. Javier is a PhD candidate in Biology and his research is focused on answering the questions where organisms are in the world and why they are there. He has a soft spot for ants, so he chose these little creatures as the model system of his research. Before coming to Montreal, he completed his BSc in El Salvador and his MSc in Brazil. Javier has experience in publishing and peer-reviewing academic articles and presenting his research in international conferences. When not doing research, Javier is teaching, reading, or honing his cooking skills.","PDEV"
